id;name;latitude;longitude;address;ward;district;province;primaryType;types;rating;userRatingCount;timezone;openingHours;priceLevel;priceRange
ChIJcUBm_6cvdTERgOKJ-GP60C0;Jump Arena HimLam;10,7420731;106,6951195;2-4 Đường số 9;;Quận 7;Hồ Chí Minh;amusement_park;['amusement_park', 'establishment', 'point_of_interest'];4,5;1283;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '09:00', 'close': '21:00'}, {'days': 'Monday - Friday', 'open': '09:00', 'close': '19:00'}, {'days': 'Saturday', 'open': '09:00', 'close': '21:00'}];3;400k-800k
ChIJMdJnhj4pdTERGIGIK6pyrgI;Khu Vui Chơi Tổ Hợp Giải Trí D-Play;10,8005061;106,6699897;202B Đường Hoàng Văn Thụ;Phường 9;Phú Nhuận;Hồ Chí Minh;amusement_park;['amusement_park', 'establishment', 'point_of_interest'];3;2;Asia/Ho_Chi_Minh;;3;400k-800k
ChIJR78-eMwpdTERABDAFsjK29c;CÔNG VIÊN GIA ĐỊNH B;10,8114021;106,6742611;RM6F+HP Đức Nhuận;;Đức Nhuận;Hồ Chí Minh;amusement_park;['amusement_park', 'establishment', 'point_of_interest'];4,6;44;Asia/Ho_Chi_Minh;;3;400k-800k
ChIJE2s16d8odTERhi4YxyrQpg4;Outdoor Playground - Gia Dinh Park;10,8123367;106,6735483;RM6F+WC Đức Nhuận;;Đức Nhuận;Hồ Chí Minh;amusement_park;['amusement_park', 'establishment', 'point_of_interest'];4,3;464;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];3;400k-800k
ChIJmebpmEAvdTERk-9MFYzeo78;Saigon Zoo - Khu Gấu Chó;10,7860624;106,7078789;92d Đường Nguyễn Hữu Cảnh;Phường 22;Bình Thạnh;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];3,9;84;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:30', 'close': '17:30'}];0;Free
ChIJx_ABcQAvdTERmXaTx4NJ2Jk;Khu Bò Sát - Reptiles;10,7870429;106,7071631;2 Đường Nguyễn Bỉnh Khiêm;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];5;1;Asia/Ho_Chi_Minh;;0;Free
ChIJ6Up9BSwvdTERCHULt3vq_HM;Chuồng Cá sấu;10,7861882;106,7084913;A4 12B 05 Đường Tôn Đức Thắng;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];5;10;Asia/Ho_Chi_Minh;;0;Free
ChIJe7oFvPUvdTERIShe0Fou0lg;Vườn bướm;10,7875988;106,7064007;2 Đường Nguyễn Bỉnh Khiêm;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];4,2;32;Asia/Ho_Chi_Minh;;0;Free
ChIJOeeE0CgvdTERndHN0FgXyXU;Khỉ Sóc - Saigon Zoo;10,7870556;106,707639;110 Đường Nguyễn Hữu Cảnh;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];4,4;16;Asia/Ho_Chi_Minh;;0;Free
ChIJZdmxSAAvdTERf_Fa1Aki8WQ;Bird enclosure;10,7880464;106,7060332;2 Đường Nguyễn Bỉnh Khiêm;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];5;3;Asia/Ho_Chi_Minh;;0;Free
ChIJ1cQaRfcvdTERzgkEG9vlAZE;Chuồng Hươu cao cổ;10,7886155;106,70461;1bis Đường Nguyễn Thị Minh Khai;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];5;6;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '18:00'}];0;Free
ChIJm0hePsYvdTERrXFFVocphwY;Chuồng Khỉ;10,7880062;106,7068758;2 Đường Nguyễn Bỉnh Khiêm;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];4,7;10;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '17:00'}];0;Free
ChIJIdmsGgAvdTERUdbzdz6VGdY;Chuồng Hà Mã;10,7884052;106,7060504;2 Đường Nguyễn Bỉnh Khiêm;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];5;1;Asia/Ho_Chi_Minh;;0;Free
ChIJI6Vnee8vdTERycstyjWH6qg;Hươu cao cổ;10,7883221;106,7074511;05 Nguyễn Ngọc Phương;;Bình Thạnh;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];4,2;6;Asia/Ho_Chi_Minh;;0;Free
ChIJYbITTQApdTERW3aC7XUCPSA;Thú Móng Guốc - Herbivores;10,7895413;106,7068815;18 Nguyễn Ngọc Phương;Phường 19;Bình Thạnh;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];5;1;Asia/Ho_Chi_Minh;;0;Free
ChIJA7VMPegpdTERc09EpQiRXr0;Khu Bò sát;10,7901263;106,7058592;70001 Đường Nguyễn Thị Minh Khai;;Quận 1;Hồ Chí Minh;zoo;['establishment', 'point_of_interest', 'zoo'];4,7;6;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '18:00'}];0;Free
ChIJB2T0CwApdTER9BQq1B5cTAY;Động Sủi;10,7930177;106,7049611;95/3B Trường Sa;Phường 17;Bình Thạnh;Hồ Chí Minh;zoo;['establishment', 'park', 'point_of_interest', 'zoo'];5;2;Asia/Ho_Chi_Minh;;0;Free
ChIJwVIJbCovdTERHiYYHP-U0Ag;Tép màu ruby;10,7630996;106,6993805;137/25 Bến Vân Đồn;Phường 9;Quận 4;Hồ Chí Minh;aquarium;['aquarium', 'establishment', 'food', 'point_of_interest', 'shopping_mall', 'store'];4,9;14;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:30', 'close': '20:00'}];0;Free
ChIJ1wrFiZ0vdTERtCaf7Bf02Nk;Téprium Aqua;10,786698;106,676625;351/34B Đường Lê Văn Sỹ;Phường 12;Quận 3;Hồ Chí Minh;aquarium;['aquarium', 'establishment', 'point_of_interest'];5;1;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:30', 'close': '22:00'}];0;Free
ChIJAyp244cpdTERqHsV9EyL2Gk;11o2reef;10,8215263;106,7039191;338/2/6 Đường Nguyễn Xí;Phường 26;Bình Thạnh;Hồ Chí Minh;aquarium;['aquarium', 'establishment', 'point_of_interest'];5;1;Asia/Ho_Chi_Minh;[{'days': 'Monday - Friday', 'open': '19:00', 'close': '21:00'}];0;Free
ChIJoT6jUUkvdTERXoM2wOrfc3U;Bar Lush;10,7828166;106,7053253;4 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;night_club;['establishment', 'night_club', 'point_of_interest'];3,9;826;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '21:00', 'close': '05:00'}, {'days': 'Tuesday - Saturday', 'open': '21:00', 'close': '05:00'}];2;150k-400k
ChIJt7hyshcvdTERQUqxu-afdqk;Pub Crawl Saigon;10,7679595;106,6949868;6 L3 Đường Bùi Viện;;Quận 1;Hồ Chí Minh;night_club;['establishment', 'night_club', 'point_of_interest'];3,9;39;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJ61ArJTQvdTER8ka83mioMXU;Canalis Club;10,7873557;106,6868219;264/4 Nam Kỳ Khởi Nghĩa;;Võ Thị Sáu;Hồ Chí Minh;night_club;['establishment', 'night_club', 'point_of_interest'];4,4;1921;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '20:30', 'close': '03:30'}];2;150k-400k
ChIJF-NcJIcvdTERWeX938jYya0;Karaoke 110;10,7381689;106,7209493;110 Đường Nguyễn Thị Thập;;Quận 7;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];3,9;454;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:00', 'close': '21:00'}];2;150k-400k
ChIJQ24IZcfWdDERBUd7uDjDpSk;Tiamo Phu Thinh Restaurant;10,7348125;106,6893125;124 Đường số 9A;;Bình Chánh;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4;1911;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJS46J0xgvdTER1S0DQX9MYjk;Kingdom Karaoke;10,7657452;106,6824834;67 Đường Phạm Viết Chánh;;Cầu Ông Lãnh;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,3;1907;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '10:00', 'close': '05:00'}];3;400k-800k
ChIJdX45VEYvdTER_0ONfvp0m4s;Maxim Club;10,773211;106,70596;27 Ngô Đức Kế;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,3;223;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '21:00', 'close': '03:00'}];2;150k-400k
ChIJpWBRhD4vdTERWu66lG85e0c;Catwalk Night Spot;10,7708684;106,6955371;76 Đường Lê Lai;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,1;388;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '18:00', 'close': '02:00'}];3;400k-800k
ChIJ98soUSMvdTEREtBcQGxenP0;Bebop Asian Fusion Restaurant & Live Performance;10,7772531;106,7002681;42bis Lý Tự Trọng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,8;401;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '17:00', 'close': '00:00'}, {'days': 'Tuesday - Saturday', 'open': '17:00', 'close': '00:00'}];1;50k-150k
ChIJ-zHN4Y4vdTERMBxiLjwD1qg;HieuMusic;10,7774375;106,6994375;168 Pasteur;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];;;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJV9ERtY8vdTERGcKC7-JI488;Café Carré;10,7759307;106,7021115;98 Đường Lê Lợi;;Phường Bến Nghé;Hồ Chí Minh;night_club;['bar', 'cafe', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,6;341;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '23:00'}];1;50k-150k
ChIJK3wYL0YvdTERdXiu23vdrMg;Park Lounge;10,7774954;106,7033425;2a Công trường Lam Sơn;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,5;577;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '07:00', 'close': '00:00'}];1;50k-150k
ChIJ3RRkSx0vdTERe2iQ91YPQfI;La Casa del Habano HCMC - Xì Gà Cuba Chính Hãng;10,778358;106,7032356;74B Hai Bà Trưng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant', 'store'];4,7;250;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '00:00'}];1;50k-150k
ChIJp0I34KYvdTEREwVVGtKEP8I;Bloom - Cocktail & Whisky Bar;10,775272;106,703151;8 Nguyễn Thiệp;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,5;534;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:00', 'close': '02:00'}];2;150k-400k
ChIJx_oVEEcvdTERuXN5lBRW4Rg;The Animalist Chillounge;10,7770025;106,7039166;9D Công trường Lam Sơn;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4;8;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '15:00', 'close': '03:00'}];2;150k-400k
ChIJb45MOu0vdTER1pPIbOm7u4M;Lobby Lounge;10,7757259;106,703781;88 Đường Đồng Khởi;;Quận 1;Hồ Chí Minh;night_club;['bar', 'cafe', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];3,9;8;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '21:00'}];1;50k-150k
ChIJfVoRpGsvdTER34Cm7Ka8rs4;The Lounge;10,7754507;106,703876;68 Nguyễn Huệ;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,9;137;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '06:30', 'close': '23:30'}];1;50k-150k
ChIJH9S7k0gvdTERdm4LB0BA_vk;カラオケ & カウンタ アオザイ;10,778941;106,703665;15C/4-15C/8 Thi Sách;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,7;56;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '18:30', 'close': '00:00'}];1;50k-150k
ChIJGe5pNwUvdTERV9_V4cDFCBg;Snug Pub;10,773567;106,702076;56 Đường Tôn Thất Thiệp;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,7;544;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJl0iBFeIvdTERTO9roy1m9IA;CỘI;10,7745835;106,6980386;81 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'cafe', 'establishment', 'food', 'night_club', 'point_of_interest'];4,5;458;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '09:00', 'close': '01:00'}];2;150k-400k
ChIJU_vv2dsvdTERrnbMgwaDCX0;Uong Di;10,7736278;106,7023742;42/14b Đường Tôn Thất Thiệp;;Bến Nghé;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,4;10;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJP-kSTDcvdTERomnuej2rrAM;BOSS CLUB;10,7732199;106,7025408;136 Tôn Thất Đạm;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,5;33;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Wednesday', 'open': '16:00', 'close': '06:00'}, {'days': 'Thursday', 'open': '16:00', 'close': '00:00'}];1;50k-150k
ChIJr-tY5H4vdTERvSqDNQQ-lsU;No1 가라오케, 넘버원 가라오케, 넘버원, No1;10,779219;106,704324;25 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4;175;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:30', 'close': '03:00'}];2;150k-400k
ChIJp9y4KUcvdTER5kymyvLBVbU;Kim's Tavern;10,773122;106,702724;20 Đường Huỳnh Thúc Kháng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,8;662;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '16:00', 'close': '04:00'}];2;150k-400k
ChIJZXuvTiQvdTERf4jNoF70ljM;Bar 22 Girl Bar Ho Chi Minh City;10,773104;106,702696;20 Đường Huỳnh Thúc Kháng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,9;417;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '16:00', 'close': '04:00'}];1;50k-150k
ChIJ4Tn_y7UvdTER152IVtQD-B0;Sway Bar & Lounge;10,7730611;106,7026548;24 Đường Huỳnh Thúc Kháng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,8;123;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];2;150k-400k
ChIJOXQkWAAvdTERjDcrmkNNMrM;THE AURA;10,7769853;106,7052351;24/24 Đông Du;;Quận 1;Hồ Chí Minh;night_club;['establishment', 'night_club', 'point_of_interest'];4,4;7;Asia/Ho_Chi_Minh;[{'days': 'Thursday - Saturday', 'open': '22:00', 'close': '02:00'}];2;150k-400k
ChIJ6WqkfwAvdTERkaZSYc-OPJU;日本街;10,7797947;106,7041002;10c2 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['establishment', 'night_club', 'point_of_interest'];;;Asia/Ho_Chi_Minh;;2;150k-400k
ChIJg4QaYQsvdTER4djUsLfgWVE;Emero Lounge;10,7727935;106,702333;34 Đường Huỳnh Thúc Kháng;;Bến Nghé;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];5;58;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '04:00'}];1;50k-150k
ChIJseB0Fr0vdTERMFJXFi07d_Y;Dubai business Club;10,775948;106,7051579;14 Mạc Thị Bưởi;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,4;67;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:00', 'close': '02:00'}];2;150k-400k
ChIJ6ZnDzw0vdTERGmw10HSwFFA;Nation Club Saigon;10,7797587;106,7041839;10B Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,6;12;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '02:00'}];2;150k-400k
ChIJV_EUb9svdTERhGV7KbjOA98;Em Bar;10,772717;106,702247;44 Đường Huỳnh Thúc Kháng;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,9;10;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '04:00'}];2;150k-400k
ChIJ07q2JgAvdTERKr3rcW0wA7A;Bar Karaoke King 818;10,7792792;106,7046699;Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,5;10;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '01:00'}];2;150k-400k
ChIJp8IOlVsvdTERl1cyt2j6NEo;Whiskey Lane Cocktail Bar;10,7751984;106,705054;202 Đường Đồng Khởi;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,9;230;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '16:00', 'close': '02:00'}];2;150k-400k
ChIJaa1AAcAvdTER5Y4RVBxjSgc;18 BEER CLUB;10,7736061;106,697598;16-18-20 Thủ Khoa Huân;;Quận 1;Hồ Chí Minh;night_club;['establishment', 'night_club', 'point_of_interest'];3,8;12;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '16:00', 'close': '02:00'}];2;150k-400k
ChIJbXWw2ZkvdTERenFnFzW7NfQ;PAPI Saigon;10,7724297;106,6995818;123 Đường Lê Lợi;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];3,7;18;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '22:00', 'close': '05:00'}, {'days': 'Thursday - Saturday', 'open': '22:00', 'close': '05:00'}];2;150k-400k
ChIJnX0WzAwvdTERLcYDtN-_E7c;倶楽部舜（CLUB SHUN）Ho chi Minh;10,78041;106,7039724;26/3 Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,8;18;Asia/Ho_Chi_Minh;[{'days': 'Monday - Friday', 'open': '19:30', 'close': '00:00'}];1;50k-150k
ChIJf4B1c-cvdTERVGS8aXO8XGI;After 9 Bar;10,779942;106,704491;17/25 Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];5;1;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '17:00', 'close': '02:00'}];2;150k-400k
ChIJW9SwPC4vdTER06lf5Q26wzs;BAKOLAN - Whisky & Cigar;10,7800488;106,70442;17/7 Lê Thánh Tôn;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,1;29;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '00:30'}];2;150k-400k
ChIJnxacyEYvdTERQc4_RxylZ2k;Blanc de Blancs;10,773262;106,70405;Số 83 Nguyễn Huệ;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,8;318;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '16:00', 'close': '01:00'}];1;50k-150k
ChIJW8mKUAAvdTERaqg6Nb0GKNE;HIKARI ラウンジ& バー;10,7796419;106,7048917;8A/11B1 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];5;2;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:30', 'close': '01:30'}];2;150k-400k
ChIJQ9a0uUgvdTERcsKAPXT0TtM;Bar OZA;10,7792519;106,7051616;8A/12C2 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];3,5;58;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '20:00', 'close': '01:00'}];2;150k-400k
ChIJR13gFp4vdTERR05cy1EphtE;Mimi Ultra Lounge;10,7719647;106,7004684;61 Nam Kỳ Khởi Nghĩa;;Quận 1;Hồ Chí Minh;night_club;['establishment', 'night_club', 'point_of_interest'];4,7;108;Asia/Ho_Chi_Minh;[{'days': 'Sunday', 'open': '18:00', 'close': '04:00'}, {'days': 'Tuesday - Saturday', 'open': '18:00', 'close': '04:00'}];2;150k-400k
ChIJE52JtkgvdTERuYSwOr2TbgE;Ozawa Maria bar;10,7791529;106,705339;8a/g4 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'food', 'night_club', 'point_of_interest', 'restaurant'];4,6;9;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '19:00', 'close': '02:00'}];1;50k-150k
ChIJVXM9boIvdTEREn12hb9zbOo;Karaoke Bar ｜UTATTE IITOMO;10,7799484;106,7048653;8a/a3 Đường Thái Văn Lung;;Quận 1;Hồ Chí Minh;night_club;['bar', 'establishment', 'night_club', 'point_of_interest'];4,7;24;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '20:00', 'close': '02:00'}];2;150k-400k
ChIJPe2OYW0vdTERADxj2FV3I8Y;Khanh Hoi Park;10,7572321;106,6985583;209/149/85/4 Bến Vân Đồn;Phường 2;Quận 4;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];4,4;288;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJ-YbS-wwvdTER6e-QVktlIZw;Chôm Garden;10,7534119;106,6973375;17A Đường Tôn Thất Thuyết;;Quận 4;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];3,8;6;Asia/Ho_Chi_Minh;[{'days': 'Monday - Saturday', 'open': '07:00', 'close': '20:00'}];0;Free
ChIJq5FwTAomdTERm3G4tKLJloE;Công Viên An Phú;10,7891977;106,7434097;311 Đường Số 7;;Thủ Đức;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];3,9;82;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJY-mQAikpdTERjSRnFa7ANZ0;Tomi Happy;10,7987793;106,6727758;18 Trương Quốc Dung;Phường 8;Phú Nhuận;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];3,7;6;Asia/Ho_Chi_Minh;[{'days': 'Sunday - Saturday', 'open': '08:00', 'close': '22:00'}];0;Free
ChIJZUOuFmYvdTER554zlXI4dvo;Tượng Trần Văn Ơn;10,7766503;106,6994363;48 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];4,8;4;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJAwJpXSkvdTERELFnDrgLv0M;Bach Tung Diep Park;10,7763855;106,6992953;120bis Nam Kỳ Khởi Nghĩa;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];4,3;57;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJIYFeZTgvdTERMcSBePIPtWE;Statue of Liệt nữ Quách Thị Trang;10,7762561;106,6990598;50 Lý Tự Trọng;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];4,5;13;Asia/Ho_Chi_Minh;;0;Free
ChIJ9xxXKAAvdTERB98dho8YgYk;Công viên Nhà hát Thành phố Hồ Chí Minh;10,7760423;106,7026205;3c Đường Lê Lợi;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];5;1;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJ6e9g99kvdTERTyGd4yWqwGU;Công viên Ga Nhà Hát Thành Phô_Hồi ức một tình yêu (Dương Minh Đức);10,775591;106,7026972;17 Đường Lê Lợi;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];;;Asia/Ho_Chi_Minh;;0;Free
ChIJ73nTIgAvdTERHt9wE6OoM1I;Công viên Thương xá Tax;10,774938;106,7020542;35 Đường Lê Lợi;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];4,3;4;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJZ0L4EX8vdTERD0zRD8xK_0c;Công viên Lam Sơn;10,7770337;106,7032804;7 Công trường Lam Sơn;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];3,8;5;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJfWf_eQAvdTERVkQt8qkXyZg;Công Trường Lam Sơn;10,7767198;106,7035555;7 Công trường Lam Sơn;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];3,5;2;Asia/Ho_Chi_Minh;;0;Free
ChIJ82RxMQAvdTERuSq7-84HlUM;Công viên Lê Lợi;10,7737421;106,6996251;3 Nguyễn Trung Trực;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];4;3;Asia/Ho_Chi_Minh;[{'days': 'Every day', 'open': 'Open 24 hours'}];0;Free
ChIJKcsLVgAvdTERQf-sV-ETsRI;Cổng Đường sách TP. Hồ Chí Minh;10,7801136;106,6992503;05 Công trường Công xã Paris;;Bến Nghé;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];5;2;Asia/Ho_Chi_Minh;;0;Free
ChIJw72yKAAvdTERZ7Xevc0D-rQ;Công viên Hàn Thuyên;10,7795893;106,6983151;25 Công trường Công xã Paris;;Quận 1;Hồ Chí Minh;park;['establishment', 'park', 'point_of_interest'];4,9;19;Asia/Ho_Chi_Minh;;0;Free
